episode,reward,duration,qstep
705,-156.0,156,-34.153356019838355
706,-146.0,146,-25.561845989194936
707,-153.0,153,-41.32265965667047
708,-149.0,149,-21.895471222957994
709,-145.0,145,-22.132759325704402
710,-158.0,158,-37.20997973310512
711,-145.0,145,-24.53308207853424
712,-158.0,158,-82.71152200561902
713,-158.0,158,-34.65693340859295
714,-186.0,186,-77.02127304419324
715,-122.0,122,-14.675252388343024
716,-135.0,135,-8.36874926910927
717,-159.0,159,-98.4715661110483
718,-152.0,152,-52.34157232062047
719,-147.0,147,-26.573327323688293
720,-147.0,147,-22.90447319632344
721,-200.0,200,-99.16869920352624
722,-159.0,159,-43.71097740257102
723,-158.0,158,-84.55519349931312
724,-117.0,117,-12.863579017258296
725,-156.0,156,-39.88316143529663
726,-200.0,200,-81.28632277137862
727,-194.0,194,-58.00836287021005
728,-145.0,145,-20.985187008410673
729,-151.0,151,-26.393579590707994
730,-150.0,150,-22.47312781028105
731,-159.0,159,-30.266351371276627
732,-150.0,150,-71.62205944517117
733,-157.0,157,-40.41178006343694
734,-159.0,159,-41.2990828799434
735,-147.0,147,-26.76526133821286
736,-153.0,153,-38.56263475117889
737,-152.0,152,-25.885610096014794
738,-200.0,200,-49.449636361026194
739,-152.0,152,-48.44672472344383
740,-159.0,159,-40.91249366854944
741,-192.0,192,-51.13448087546264
742,-156.0,156,-29.419089992441968
743,-157.0,157,-35.243045909435764
744,-145.0,145,-22.88288536230014
745,-200.0,200,-112.73161324402874
746,-148.0,148,-22.027245153729154
747,-149.0,149,-22.945840439126282
748,-164.0,164,-36.944253108519
749,-121.0,121,-15.026756282619122
750,-151.0,151,-24.942532112802862
751,-115.0,115,-6.083775833810815
752,-155.0,155,-32.71073227837761
753,-192.0,192,-40.59397947393809
754,-183.0,183,-52.74462132080666
755,-152.0,152,-41.84076208648438
756,-165.0,165,-70.88651575920397
757,-160.0,160,-36.95689488413721
758,-160.0,160,-32.10817190628145
759,-161.0,161,-21.81243607422551
760,-149.0,149,-20.88811302627762
761,-197.0,197,-36.929918275766106
762,-168.0,168,-127.64304015228485
763,-197.0,197,-68.44009336922336
764,-149.0,149,-25.878609709902683
765,-191.0,191,-73.4299617661038
766,-116.0,116,-9.165331862113261
767,-115.0,115,-6.979527070726189
768,-157.0,157,-32.434412827349085
769,-148.0,148,-19.6452325011515
770,-118.0,118,-12.009959550572047
771,-168.0,168,-38.60328959868601
772,-147.0,147,-21.094179400545055
773,-150.0,150,-32.88561491704226
774,-114.0,114,-8.009522414470723
